"[ref]"	"[name]"	"[name_short]"	"[old_name]"	"[branch]"	"iesec:level"	"_data_flag"
117035	"San Isidro Elementary School"	""		""	"1"	"maPaaralan"
117306	"San Isidro Elementary School"	""		""	"1"	"maPaaralan"
117414	"San Isidro Elementary School"	""		""	"1"	"maPaaralan"
115842	"San Isidro Elementary School"	""	"San Isidro Primary School"	""	"1"	"maPaaralan"
115889	"San Isidro Elementary School"	""		""	"1"	"maPaaralan"
114674	"San Isidro Primary School"	""		""	"0-1"	"maPaaralan"
178507	"San Isidro Primary School"	""		""	"0-1"	"maPaaralan"
116312	"San Isidro Primary School"	""		""	"1"	"maPaaralan"
116740	"San Joaquin Central Elementary School"	""		""	"1"	"maPaaralan"
115165	"San Joaquin Elementary School"	""	"San Joaquin Primary School"	""	"0-1"	"maPaaralan"
116747	"San Joaquin South Central Elementary School"	""	"Tiolas Elementary School"	""	"1"	"maPaaralan"
114744	"San Jose Elementary School"	""		""	"0-1"	"maPaaralan"
116282	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
116574	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
116753	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
116892	"San Jose Elementary School"	""		""	"0-1"	"maPaaralan"
117893	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
117765	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
115458	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
115542	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
115792	"San Jose Elementary School"	""		""	"1"	"maPaaralan"
114825	"San Jose Primary School"	""		""	"0-1"	"maPaaralan"
117172	"San Jose Villa Elementary School"	""		""	"1"	"maPaaralan"
115053	"San Juan Elementary School"	""		""	"0-1"	"maPaaralan"
116081	"San Juan Elementary School"	""		""	"1"	"maPaaralan"
117624	"San Juan Elementary School"	""		""	"1"	"maPaaralan"
116658	"San Juan Elementary School"	""		""	"1"	"maPaaralan"
117317	"San Juan Elementary School"	""		""	"1"	"maPaaralan"
117756	"San Juan Elementary School"	""		""	"1"	"maPaaralan"
115493	"San Juan Elementary School"	""		""	"1"	"maPaaralan"
115135	"San Juan Primary School"	""		""	"0-1"	"maPaaralan"
115815	"San Julian Elementary School"	""		""	"1"	"maPaaralan"
116195	"San Julian Elementary School"	""		""	"1"	"maPaaralan"
116007	"San Julian Primary School"	""		""	"1"	"maPaaralan"
116082	"San Lucas Elementary School"	""		""	"1"	"maPaaralan"
116741	"San Luis Elementary School"	""	"San Luis Primary School"	""	"1"	"maPaaralan"
116787	"San Luis Elementary School"	""		""	"1"	"maPaaralan"
115054	"San Luis-Condes Elementary School"	""		""	"0-1"	"maPaaralan"
115459	"San Martin Elementary School"	""		""	"1"	"maPaaralan"
116283	"San Matias Elementary School"	""	"Licuan Elementary School"	""	"1"	"maPaaralan"
116754	"San Miguel Central School"	""		""	"1"	"maPaaralan"
115873	"San Miguel Central School"	""		""	"1"	"maPaaralan"
116083	"San Miguel Elementary School"	""		""	"1"	"maPaaralan"
115460	"San Miguel Elementary School"	""		""	"1"	"maPaaralan"
117296	"San Miguel Elementary School"	""		""	"1"	"maPaaralan"
117649	"San Miguel Elementary School I"	""		""	"1"	"maPaaralan"
117650	"San Miguel Elementary School II"	""		""	"1"	"maPaaralan"
115793	"San Miguel Ilawod Elementary School"	""		""	"1"	"maPaaralan"
115794	"San Miguel Ilaya Elementary School"	""		""	"1"	"maPaaralan"
115816	"San Nicolas Elementary School"	""		""	"1"	"maPaaralan"
116196	"San Nicolas Elementary School"	""		""	"1"	"maPaaralan"
179502	"San Nicolas Primary School"	""		""	"1"	"maPaaralan"
115055	"San Pascual Elementary School"	""	"San Pascual Primary School"	""	"0-1"	"maPaaralan"
115705	"San Pedro Elementary School"	""		""	"1"	"maPaaralan"
115680	"San Pedro Elementary School"	""		""	"1"	"maPaaralan"
116768	"San Rafael Central School"	""		""	"1"	"maPaaralan"
115186	"San Rafael Elementary School"	""		""	"0-1"	"maPaaralan"
115271	"San Rafael Elementary School"	""		""	"0-1"	"maPaaralan"
116593	"San Rafael Elementary School"	""		""	"1"	"maPaaralan"
117568	"San Rafael Elementary School"	""		""	"0-1"	"maPaaralan"
117159	"San Rafael Elementary School"	""		""	"1"	"maPaaralan"
115681	"San Ramon Elementary School"	""		""	"1"	"maPaaralan"
114872	"San Ramon Primary School"	""		""	"0-1"	"maPaaralan"
114953	"San Ramon Primary School"	""		""	"0-1"	"maPaaralan"
115121	"San Ramon Primary School"	""		""	"1"	"maPaaralan"
115250	"San Remigio Elementary School"	""		""	"0-1"	"maPaaralan"
115136	"San Roque Elementary School"	""		""	"0-1"	"maPaaralan"
116355	"San Roque Elementary School"	""	"San Roque Primary School"	""	"1"	"maPaaralan"
115916	"San Roque Elementary School"	""	"San Roque Primary School"	""	"1"	"maPaaralan"
115461	"San Roque Elementary School"	""		""	"1"	"maPaaralan"
115795	"San Roque Elementary School"	""		""	"1"	"maPaaralan"
114873	"San Roque Integrated School"	""	"San Roque Elementary School"	""	"0-1"	"maPaaralan"
116084	"San Roque Primary School"	""		""	"1"	"maPaaralan"
114954	"San Roque-Ezpeleta Elementary School"	""		""	"0-1"	"maPaaralan"
115843	"San Roque – Tastasan Elementary School"	""		""	"1"	"maPaaralan"
116035	"San Salvador Elementary School"	""		""	"1"	"maPaaralan"
115682	"San Silvestre Elementary School"	""		""	"1"	"maPaaralan"
116893	"San Teodoro Elementary School"	""		""	"1"	"maPaaralan"
115056	"San Vicente Elementary School"	""		""	"0-1"	"maPaaralan"
115544	"San Vicente Elementary School"	""		""	"1"	"maPaaralan"
116935	"Sanchez Elementary School"	""		""	"1"	"maPaaralan"
117555	"Sangay Elementary School"	""		""	"0-1"	"maPaaralan"
116262	"Sanggutan Elementary School"	""		""	"1"	"maPaaralan"
115723	"Sangkal Elementary School"	""	"Sangkal Primary School"	""	"1"	"maPaaralan"
116742	"Santa Rita Elementary School"	""		""	"1"	"maPaaralan"
114709	"Santander Elementary School"	""		""	"0-1"	"maPaaralan"
180046	"Santiago Arandilla Memorial School"	""		""	"1"	"maPaaralan"
115122	"Santiago Elementary School"	""		""	"0-1"	"maPaaralan"
116085	"Santiago Elementary School"	""		""	"1"	"maPaaralan"
117445	"Santiago Franco Memorial Elementary School"	""		""	"1"	"maPaaralan"
116692	"Santikan Elementary School"	""		""	"1"	"maPaaralan"
116693	"Santol Elementary School"	""		""	"1"	"maPaaralan"
116878	"Santol Elementary School"	""		""	"1"	"maPaaralan"
178005	"Sapa Primary School"	""	"Cabangila Elementary School – Sapa Annex"	""	"0-1"	"maPaaralan"
115855	"Sapal Elementary School"	""		""	"1"	"maPaaralan"
116329	"Sapao Elementary School"	""		""	"1"	"maPaaralan"
115745	"Sapian Elementary School"	""		""	"1"	"maPaaralan"
116788	"Sara Central Elementary School"	""		""	"1"	"maPaaralan"
117105	"Saraet Elementary School"	""		""	"1"	"maPaaralan"
115232	"SB Benjamin Dagohoy Memorial School"	""		""	"0-1"	"maPaaralan"
117754	"San Carlos City School of the Future"	""		""	"1"	"maPaaralan"
115856	"Sebario Elementary School"	""		""	"1"	"maPaaralan"
115890	"Sebaste Bubog Elementary School"	""	"Sebaste Elementary School"	""	"1"	"maPaaralan"
115285	"Sebaste Central School"	""		""	"0-1"	"maPaaralan"
115891	"Sebaste Fundacion Elementary School"	""		""	"1"	"maPaaralan"
117210	"Sebucauan Elementary School"	""		""	"1"	"maPaaralan"
115019	"Semirara Elementary School"	""		""	"0-1"	"maPaaralan"
116630	"Senator F.C. Zulueta Memorial Elementary School"	"Sen. F.C. Zulueta Memorial Elementary School"		""	"1"	"maPaaralan"
116499	"Sepanton Elementary School"	""		""	"1"	"maPaaralan"
116036	"Serafin Madrid, Sr. Memorial Elementary School"	""		""	"1"	"maPaaralan"
117740	"Serafin V. Aguilar Integrated School"	""	"S.V. Aguilar Integrated School"	""	"1-2"	"maPaaralan"
114933	"Sergio L. Taligatos Elementary School"	""	"Pudiot Elementary School"	""	"0-1"	"maPaaralan"
117583	"Severo Abeto Elementary School"	""		""	"1"	"maPaaralan"
115097	"Severo Osunero Elementary School"	""		""	"0-1"	"maPaaralan"
117539	"Sewahon Elementary School"	""		""	"0-1"	"maPaaralan"
117011	"Si-alay Elementary School"	""		""	"1"	"maPaaralan"
114675	"Sibalew Elementary School"	""		""	"0-1"	"maPaaralan"
114799	"Sibalew Primary School"	""		""	"0-1"	"maPaaralan"
115306	"Sibalom Central Elementary School"	""		""	"0-1"	"maPaaralan"
115494	"Sibariwan Elementary School"	""		""	"1"	"maPaaralan"
115021	"Sibato Elementary School"	""	"Paaralang Buhay ng Sibato"	""	"0-1"	"maPaaralan"
117826	"Sibato Integrated School"	""		""	"1-2"	"maPaaralan"
115022	"Sibay Elementary School"	""		""	"0-1"	"maPaaralan"
115023	"Sibolo Elementary School"	""	"Paaralang Buhay ng Sibolo"	""	"0-1"	"maPaaralan"
116979	"Sibucao Elementary School"	""		""	"1"	"maPaaralan"
117086	"Sibucao Elementary School"	""		""	"0-1"	"maPaaralan"
117347	"Sibucao Elementary School"	""		""	"1"	"maPaaralan"
116853	"Sibucauan Elementary School"	""		""	"1"	"maPaaralan"
115307	"Sido-San Juan Elementary School"	""		""	"0-1"	"maPaaralan"
116694	"Siempreviva Elementary School"	""		""	"1"	"maPaaralan"
117106	"Sig-ang Elementary School"	""		""	"1"	"maPaaralan"
116861	"Sigangao Elementary School"	""		""	"1"	"maPaaralan"
114676	"Sigcay Elementary School"	""		""	"0-1"	"maPaaralan"
115766	"Sigma Central Elementary School"	""		""	"1"	"maPaaralan"
117211	"Sikatuna Elementary School"	""		""	"1"	"maPaaralan"
115938	"Silagon Primary School"	""		""	"1"	"maPaaralan"
117827	"Silay North Elementary School"	""		""	"1"	"maPaaralan"
117804	"Silay South Elementary School"	""		""	"1"	"maPaaralan"
185005	"Silay Special Education Center"	""		""	"1-2"	"maPaaralan"
115857	"Silvestra Galarpe Melgar Memorial School"	""	"Igcawayan Elementary School"	""	"1"	"maPaaralan"
116743	"Silvestre Elementary School"	""		""	"1"	"maPaaralan"
114950	"Silvino Qubing Memorial Elementary School"	""	"Mabuyong Elementary School"	""	"0-1"	"maPaaralan"
116037	"Simeon Balladares Memorial Elementary School"	""	"Bariga Elementary School"	""	"1"	"maPaaralan"
115751	"Simeon Bidiones Memorial School"	""		""	"1"	"maPaaralan"
116438	"Simsiman Elementary School"	""		""	"1"	"maPaaralan"
115428	"Sinabsaban Elementary School"	""	"Sinabsaban Primary School"	""	"1"	"maPaaralan"
114980	"Sinaja-Salvacion Elementary School"	""	"Sinaja-Salvacion Primary School"	""	"0-1"	"maPaaralan"
115967	"Sinamay Elementary School"	""		""	"1"	"maPaaralan"
115683	"Sinamongan Elementary School"	""		""	"1"	"maPaaralan"
115767	"Sinandigan Elementary School"	""		""	"1"	"maPaaralan"
115874	"Sinapsapan Elementary School"	""		""	"1"	"maPaaralan"
180019	"Sincua Primary School"	""		""	"1"	"maPaaralan"
114826	"Singay Primary School"	""		""	"0-1"	"maPaaralan"
116284	"Siniba-an Elementary School"	""		""	"1"	"maPaaralan"
116744	"Sinogbuhan Elementary School"	""		""	"1"	"maPaaralan"
115608	"Sinondojan Primary School"	""		""	"1"	"maPaaralan"
115272	"Sinondolan Elementary School"	""		""	"0-1"	"maPaaralan"
179003	"Sinonod Primary School"	""		""	"1"	"maPaaralan"
116672	"Sinuagan Elementary School"	""		""	"1"	"maPaaralan"
114874	"Sipac Primary School"	""		""	"0-1"	"maPaaralan"
116838	"Sipitan Elementary School"	""		""	"1"	"maPaaralan"
180038	"Sipitan-Badiang Elementary School"	""		""	"1"	"maPaaralan"
117723	"Sir Arthur Cooper Elementary School"	""		""	"1"	"maPaaralan"
116557	"Siwalo Elementary School"	""		""	"1"	"maPaaralan"
115796	"Siya Primary School"	""		""	"1"	"maPaaralan"
180516	"Smile Village Elementary School"	""		""	"1"	"maPaaralan"
116285	"Señora C.M. Aportadera Elementary School"	""		""	"1"	"maPaaralan"
116057	"So-ol Elementary School"	""		""	"1"	"maPaaralan"
117408	"Socorro Sy Estrada Memorial Elementary School"	""	"Maaswa Elementary School"	""	"1"	"maPaaralan"
116478	"Sofia G. Gustilo Memorial Elementary School"	""	"Nabitasan Elementary School"	""	"1"	"maPaaralan"
183502	"Sofronio A. Cordovero Elementary School – San Jose Annex"	""		"Sofronio A. Cordovero Integrated School"	"1"	"maPaaralan"
117688	"Sofronio A. Cordovero Integrated School"	""	"Sofronio A. Cordovero Elementary School"	""	"1-2"	"maPaaralan"
116056	"Sohoton Elementary School"	""		""	"1"	"maPaaralan"
114892	"Solido Elementary School"	""		""	"0-1"	"maPaaralan"
114971	"Soligao Elementary School"	""		""	"1"	"maPaaralan"
117578	"Sombito Elementary School"	""		""	"0-1"	"maPaaralan"
117851	"SONEDCO Elementary School"	""		""	"1"	"maPaaralan"
114697	"Songcolan Elementary School"	""		""	"0-1"	"maPaaralan"
117228	"Soriano Elementary School"	""		""	"1"	"maPaaralan"
180514	"Soso Primary School"	""		""	"1"	"maPaaralan"
117480	"Bacolod City Special Education Center"	""		""	"0-1"	"maPaaralan"
117591	"Iloilo City Special Education & Integrated School for Exceptional Children"	""		""	"1"	"maPaaralan"
117540	"Cadiz City Special Education Center Training Center"	""		""	"0-1"	"maPaaralan"
117337	"Spur 16 Elementary School"	""		""	"1"	"maPaaralan"
116936	"SPUR-2 Elementary School"	""		""	"1"	"maPaaralan"
115166	"Santa Ana Elementary School"	""		""	"0-1"	"maPaaralan"
115817	"Santa Ana Elementary School"	""		""	"1"	"maPaaralan"
180021	"Santa Ana Primary School"	""		""	"1"	"maPaaralan"
116813	"Santa Barbara Central Elementary School"	""		""	"1"	"maPaaralan"
116383	"Santa Barbara Elementary School"	""		""	"1"	"maPaaralan"
116631	"Santa Clara Elementary School"	""		""	"1"	"maPaaralan"
114767	"Santa Cruz Bigaa Elementary School"	""	"Santa Cruz Bigaa Primary School"	""	"0-1"	"maPaaralan"
114725	"Santa Cruz Elementary School"	""		""	"0-1"	"maPaaralan"
115462	"Santa Cruz Elementary School"	""		""	"1"	"maPaaralan"
116755	"Santa Cruz Elementary School"	""		""	"1"	"maPaaralan"
117285	"Santa Cruz Elementary School"	""		""	"1"	"maPaaralan"
115167	"Santa Fe Elementary School"	""		""	"0-1"	"maPaaralan"
115684	"Santa Fe Elementary School"	""		""	"1"	"maPaaralan"
115350	"Santa Justa Elementary School"	""		""	"0-1"	"maPaaralan"
115385	"Santa Maria Primary School"	""		""	"0-1"	"maPaaralan"
115463	"Santa Monica Elementary School"	""		""	"1"	"maPaaralan"
116632	"Santa Monica-Rizal Elementary School"	""		""	"1"	"maPaaralan"
115797	"Santa Petronila Primary School"	""		""	"1"	"maPaaralan"
115464	"Santa Rita Elementary School"	""		""	"1"	"maPaaralan"
116633	"Santa Rita Elementary School"	""		""	"1"	"maPaaralan"
115465	"Santa Teresa Elementary School"	""		""	"1"	"maPaaralan"
116756	"Santa Teresa Elementary School"	""		""	"1"	"maPaaralan"
117036	"Santa Teresa Elementary School"	""		""	"1"	"maPaaralan"
117254	"Santa Teresa Elementary School"	""		""	"1"	"maPaaralan"
115875	"Santa Teresa Elementary School"	""		""	"1"	"maPaaralan"
116757	"Santo Angel Elementary School"	""		""	"1"	"maPaaralan"
116087	"Santo Domingo Elementary School"	""		""	"1"	"maPaaralan"
117584	"Santo Domingo Elementary School"	""		""	"1"	"maPaaralan"
115466	"Santo Niño Elementary School"	""		""	"1"	"maPaaralan"
116758	"Santo Niño Elementary School"	""		""	"1"	"maPaaralan"
116313	"Santo Niño Integrated School"	""	"Santo Niño Elementary School"	""	"0-3"	"maPaaralan"
117585	"Santo Niño Sur Elementary School"	""		""	"1"	"maPaaralan"
115168	"Santo Rosario Elementary School"	""		""	"0-1"	"maPaaralan"
115351	"Santo Rosario Elementary School"	""		""	"0-1"	"maPaaralan"
115939	"Santo Rosario Elementary School"	""		""	"1"	"maPaaralan"
117136	"Santo Rosario Elementary School"	""		""	"1"	"maPaaralan"
117828	"Santo Rosario Elementary School"	""		""	"1"	"maPaaralan"
115467	"Santo Rosario Elementary School"	""		""	"1"	"maPaaralan"
115545	"Santo Rosario Primary School"	""		""	"1"	"maPaaralan"
116086	"Santo Tomas Elementary School"	""		""	"1"	"maPaaralan"
117415	"Stop Aguinaldo Elementary School"	""		""	"1"	"maPaaralan"
116558	"Subog Elementary School"	""		""	"1"	"maPaaralan"
115858	"Suclaran Central School"	""		""	"1"	"maPaaralan"
114875	"Sugnod Primary School"	""		""	"0-1"	"maPaaralan"
116330	"Sulangan Elementary School"	""		""	"1"	"maPaaralan"
115968	"Sulong Elementary School"	""	"Sulong Primary School"	""	"1"	"maPaaralan"
117491	"Sum-ag Elementary School"	""		""	"0-1"	"maPaaralan"
115273	"Sumaray Elementary School"	""		""	"0-1"	"maPaaralan"
115844	"Supang Central School"	""		""	"1"	"maPaaralan"
116197	"Supanga Primary School"	""		""	"1"	"maPaaralan"
116439	"Supoc-Corot-on Elementary School"	""		""	"1"	"maPaaralan"
116980	"Sura Primary School"	""		""	"1"	"maPaaralan"
117705	"Suyac Elementary School"	""	"Suyac Primary School"	""	"1"	"maPaaralan"
115798	"Switch Elementary School"	""		""	"1"	"maPaaralan"
115206	"T. dela Cruz Elementary School"	""		""	"0-1"	"maPaaralan"
117501	"T.M. Morada, Sr. Elementary School"	""		""	"1"	"maPaaralan"
117625	"Taal Elementary School"	""		""	"1"	"maPaaralan"
178009	"Taba-ao Primary School"	""		""	"0-1"	"maPaaralan"
117428	"Tabao Elementary School"	""		""	"1"	"maPaaralan"
116132	"Tabares Elementary School"	""		""	"1"	"maPaaralan"
116854	"Tabat Primary School"	""		""	"1"	"maPaaralan"
115169	"Tabay Elementary School"	""	"Tabay Primary School"	""	"0-1"	"maPaaralan"
178001	"Tabayon Primary School"	""		""	"0-1"	"maPaaralan"
116384	"Tabiac Elementary School"	""		""	"1"	"maPaaralan"
115137	"Taboc Elementary School"	""		""	"0-1"	"maPaaralan"
115818	"Tabon Elementary School"	""		""	"1"	"maPaaralan"
114698	"Tabon Integrated School"	""		""	"0-3"	"maPaaralan"
114972	"Tabong-tabong Elementary School"	""		""	"0-1"	"maPaaralan"
115332	"Tabong-tabong Elementary School"	""		""	"0-1"	"maPaaralan"
117173	"Tabu Elementary School"	""		""	"1"	"maPaaralan"
115447	"Tabuc Elementary School"	""		""	"1"	"maPaaralan"
115662	"Tabuc Norte Primary School"	""		""	"1"	"maPaaralan"
116058	"Tabucan Elementary School"	""		""	"1"	"maPaaralan"
117618	"Tabucan Elementary School"	""		""	"1"	"maPaaralan"
116170	"Tabucan Primary School"	""		""	"1"	"maPaaralan"
116226	"Tabugon Elementary School"	""		""	"1"	"maPaaralan"
116286	"Tabugon Elementary School"	""		""	"1"	"maPaaralan"
117869	"Tabugon Elementary School"	""		""	"1"	"maPaaralan"
117416	"Tabun-ac Elementary School"	""		""	"1"	"maPaaralan"
115685	"Tabun-acan Elementary School"	""		""	"1"	"maPaaralan"
114710	"Tabungyan Primary School"	""		""	"0-1"	"maPaaralan"
117604	"Tacas Elementary School"	""		""	"1"	"maPaaralan"
115799	"Tacayan Primary School"	""		""	"1"	"maPaaralan"
116514	"Tacuyong Norte Elementary School"	""		""	"1"	"maPaaralan"
116515	"Tacuyong Sur Elementary School"	""		""	"1"	"maPaaralan"
114711	"Tag-osip Primary School"	""		""	"0-1"	"maPaaralan"
115800	"Taganghin Primary School"	""		""	"1"	"maPaaralan"
114934	"Tagas Elementary School"	""		""	"0-1"	"maPaaralan"
114955	"Tagaytay Primary School"	""		""	"1"	"maPaaralan"
180502	"Tagaytay Primary School"	""		""	"1"	"maPaaralan"
116634	"Tagbac Elementary School"	""		""	"1"	"maPaaralan"
180010	"Tagbacan Elementary School"	""	"Tagbacan Primary School"	""	"1"	"maPaaralan"
180009	"Tagbak Primary School"	""		""	"1"	"maPaaralan"
117579	"Tagbanon Elementary School"	""		""	"0-1"	"maPaaralan"
114726	"Tagbaya Elementary School"	""		""	"0-1"	"maPaaralan"
117119	"Tagda Elementary School"	""		""	"1"	"maPaaralan"
117870	"Tagoc Elementary School"	""		""	"1"	"maPaaralan"
114893	"Tagororoc Elementary School"	""	"Tagororoc Primary School"	""	"0-1"	"maPaaralan"
116530	"Tagsing Elementary School"	""		""	"1"	"maPaaralan"
116814	"Tagsing-Buyo Elementary School"	""		""	"1"	"maPaaralan"
115940	"Tagubanhan Primary School"	""		""	"1"	"maPaaralan"
117927	"Tagubong Elementary School"	""		""	"0-1"	"maPaaralan"
114997	"Tagudtud Elementary School"	""		""	"0-1"	"maPaaralan"
117852	"Tagukon Elementary School"	""		""	"1"	"maPaaralan"
116164	"Tahing Primary School"	""		""	"1"	"maPaaralan"
117766	"Tal-ot Elementary School"	""		""	"1"	"maPaaralan"
117107	"Talaban Elementary School"	""		""	"1"	"maPaaralan"
117160	"Talacagay Elementary School"	""	"Talacagay Primary School"	""	"1"	"maPaaralan"
116981	"Talacdan Elementary School"	""		""	"1"	"maPaaralan"
116745	"Talagutac Elementary School"	""		""	"1"	"maPaaralan"
114699	"Talangban Elementary School"	""	"Talangban Primary School"	""	"0-1"	"maPaaralan"
114827	"Talangban Primary School"	""		""	"0-1"	"maPaaralan"
116815	"Talanghauan Elementary School"	""		""	"1"	"maPaaralan"
116982	"Talangnan Primary School"	""		""	"1"	"maPaaralan"
117241	"Talaptap Elementary School"	""		""	"1"	"maPaaralan"
117799	"Talave Elementary School"	""		""	"1"	"maPaaralan"
116983	"Talimagao Elementary School"	""	"Talimagao Primary School"	""	"1"	"maPaaralan"
114828	"Talimagao Primary School"	""		""	"0-1"	"maPaaralan"
116227	"Talingting Elementary School"	""		""	"1"	"maPaaralan"
117385	"Talisay Elementary School"	""		""	"1"	"maPaaralan"
114998	"Talisay Elementary School"	""		""	"0-1"	"maPaaralan"
115170	"Talisay Elementary School"	""		""	"0-1"	"maPaaralan"
116059	"Talisay Elementary School"	""		""	"1"	"maPaaralan"
117389	"Talisay South Elementary School"	""		""	"1"	"maPaaralan"
114956	"Talisayan Elementary School"	""		""	"0-1"	"maPaaralan"
116695	"Talo-ato Primary School"	""		""	"1"	"maPaaralan"
116038	"Talokgangan Elementary School"	""		""	"1"	"maPaaralan"
